category,2025-predictions,2026-fifa-world-cup,2026-nfl-draft,abraham-accords,acquisitions,airdrops,anthropic,awards,base,basketball,bernie-sanders,best-of-2025,big-tech,bitcoin,brazil,bundesliga,business,california-midterm,celebrities,champions-league,claude-5,climate-science,colombia-election,colorado-midterm,comex-gold-futures,comex-silver-futures,commodities,congress,connecticut-primary,crypto-prices,delaware-midterm,democratic-primary,economic-policy,elon-musk,epstein,extended,fdv,felix,fifa-world-cup,foreign-policy
delaware-midterm,-4.738705123096223e-10,5.208562090253698e-10,0.0,2.3099983391653236e-09,3.067788498316897e-10,-5.0402907522776047e-11,5.259776000149923e-11,0.0,1.2270447011203304e-10,-6.51070261281759e-10,-2.5163871047137664e-10,5.915774051412191e-08,3.6754445485783657e-09,1.5045179097303217e-10,3.916765720778877e-10,3.371415508121661e-11,-1.3169559556752685e-09,2.4142229472928133e-09,3.860808711972838e-10,9.99948378975321e-11,3.7109868844004867e-09,6.3664014126080675e-09,3.450672384793282e-09,1.6929196098254127e-09,-2.4946942269541664e-10,-3.9260729910017837e-10,3.298299434458012e-10,-3.259091282414514e-10,6.236897868852626e-11,-8.782213081534036e-10,4.176882088899241e-06,4.27087836314083e-10,2.290976648279083e-06,3.6234927246185913e-10,-1.1281798112990376e-09,-2.0178023756498377e-10,4.4187898816889414e-10,4.205529598957193e-08,1.5102206701707236e-10,-4.135641019427186e-10
democratic-primary,4.73967295401879e-10,-5.209625884543946e-10,0.0,-2.3104701321479314e-09,-3.068415062008104e-10,5.041320178908044e-11,-5.260850254345001e-11,0.0,-1.227295312157319e-10,6.512032355680323e-10,2.516901050441454e-10,-5.9169822863431925e-08,-3.676195219657606e-09,-1.5048251917659271e-10,-1.9501258434898313e-07,8.516902837531262e-09,1.3172249301449568e-09,-2.414716027060646e-09,-3.8615972417420637e-10,2.3522849390217054e-08,6.85484960183456e-07,-1.0060706987172965e-06,-3.4513771485105406e-09,2.700703166803927e-07,6.116980251803088e-09,3.9268748503164677e-10,-3.2989730775951263e-10,1.0063639097391285e-07,-6.238171689962973e-11,8.784006756634612e-10,4.27087836314083e-10,1.2144284859167635e-06,5.845111017826845e-10,-3.624232785081374e-10,1.1284102302171145e-09,2.0182144906649636e-10,-1.7450526789400637e-08,-1.8645820195456173e-06,-1.5105291169357194e-10,1.0090848906025184e-08
economic-policy,-6.485377285452093e-10,7.128422088422211e-10,0.0,3.1614566361676216e-09,4.1985659218556203e-10,6.870114838185616e-07,7.198513288297242e-11,0.0,1.6793296113938749e-10,-8.910527610527497e-10,-3.4439196671620213e-10,8.096310207592231e-08,5.0302021269701495e-09,2.0590785929603786e-10,5.360473542480872e-10,4.614108915454612e-11,-1.8023818783845417e-09,3.304098114921202e-09,5.28389095199454e-10,1.368526282005287e-10,5.07884525867648e-09,2.5634939266479373e-06,4.722579633579552e-09,2.3169245813893897e-09,-3.414230861249365e-10,-5.373211443937907e-10,4.514042481477943e-10,-4.460382324945082e-10,8.53579927841383e-11,2.0202927335700656e-08,2.290976648279083e-06,5.845111017826845e-10,0.0003544101744216942,-1.8078683312318227e-07,-1.5440234266618766e-09,-2.761558137430088e-10,6.047542268078261e-10,5.970501712063901e-08,2.0668833733940736e-10,-5.660025604346611e-10
elon-musk,4.0212267842085084e-10,-4.419943600722964e-10,0.0,-1.9602458797561095e-09,-2.6033004707539446e-10,4.408613944302585e-08,-4.4634033098304994e-11,0.0,-1.0412601943760874e-10,5.52492950090381e-10,2.1353857144627922e-10,-5.020077942583722e-08,-3.1189524730248807e-09,-1.2767217116848447e-10,-3.323735665066347e-10,-2.860955891911676e-11,1.1175581567151548e-09,-2.048690037999459e-09,1.307958218426883e-07,-8.485480948715511e-11,-3.1491134113126506e-09,-5.402476671237626e-09,-2.92821263547881e-09,-1.4365978683421437e-09,2.1169773141068203e-10,3.3316337391884413e-10,-2.798910184036863e-10,2.765638463796788e-10,-5.2925810129783924e-11,7.452514885546829e-10,3.6234927246185913e-10,-3.624232785081374e-10,-1.8078683312318227e-07,6.582504098414011e-06,9.573642496738871e-10,1.71229075188785e-10,-3.749749301645803e-10,-3.5687783531165066e-08,-1.2815610280028428e-10,-1.2856550081046365e-08
epstein,-1.2520148981606053e-09,1.3761559678420013e-09,0.0,1.404943411479855e-07,8.105414463496404e-10,-1.3316969401948748e-10,1.3896872124578123e-10,0.0,3.241978993425502e-10,5.984505536181694e-07,-6.648554959212387e-10,1.5630086815109444e-07,9.71090458816461e-09,3.975091905066999e-10,1.034850008100175e-09,8.907628422550868e-11,-3.479533826003043e-09,6.378626690146919e-09,1.0200655877020807e-09,2.6419670254785904e-10,9.804811114966488e-09,1.6820690904370777e-08,9.11703328695312e-09,4.472868680009422e-09,8.994217300499422e-07,-1.0373090851426479e-09,8.71444819473786e-10,-8.61085620238429e-10,1.647852914934515e-10,-2.3203515161368133e-09,-1.1281798112990376e-09,1.1284102302171145e-09,-1.5440234266618766e-09,9.573642496738871e-10,2.0155643755101993e-05,-5.331242544602029e-10,9.932625727381479e-08,1.1111444109249222e-07,3.9901591878937873e-10,-1.092679125470389e-09
extended,-2.2392872222629161e-10,2.461319333465219e-10,0.0,1.0915956215822792e-09,1.449691298874923e-10,-2.3818022824535974e-11,2.4855205975348147e-11,0.0,5.798431109317132e-11,-3.076649166832505e-10,-1.1891251604554618e-10,3.426678830563144e-07,1.7368407191352096e-09,7.109637851287532e-11,1.4340765276717017e-07,1.5931710186987013e-11,-6.223309041647082e-10,1.140847226643743e-09,1.8244350285027863e-10,4.725281632419445e-11,1.7536363408056243e-09,1.0830474740315826e-06,1.6306240584208814e-09,7.999934902308205e-10,-1.1788741356039115e-10,-1.855275830431254e-10,1.5586198311393465e-10,-1.5400919186405867e-10,2.947262034983545e-11,-4.150057246824683e-10,-2.0178023756498377e-10,2.0182144906649636e-10,-2.761558137430088e-10,1.71229075188785e-10,-5.331242544602029e-10,1.8272523721205608e-05,2.0881104569479884e-10,1.9873337650602126e-08,7.136586391562587e-11,-1.9543077381060396e-10
fdv,4.90382003675887e-10,-5.390048647762509e-10,0.0,-4.947574568231182e-07,-3.174682179159741e-10,5.2159140820224895e-11,-5.44304704943268e-11,0.0,-1.269799710056983e-10,6.73756080970355e-10,2.6040678167950773e-10,-4.889425235272114e-07,-3.8035113291749285e-09,-1.5569411642517456e-10,-2.7366509214435295e-06,-2.3904586229473334e-08,1.3628438223540324e-09,-2.49834386284875e-09,-3.9953343008382e-10,-1.0347904689498392e-10,-1.269825464879852e-06,2.5306504667477262e-06,-3.570907229142599e-09,1.759986120672191e-05,2.581619074818272e-10,4.062872641138399e-10,-3.4132250126922887e-10,-3.6137278429657027e-07,-6.45421564372702e-11,9.088219536264286e-10,4.4187898816889414e-10,-1.7450526789400637e-08,6.047542268078261e-10,-3.749749301645803e-10,9.932625727381479e-08,2.0881104569479884e-10,5.6198577942866165e-05,6.619020364903168e-05,-1.562842631041947e-10,4.2797428346120354e-10
felix,4.667151157834543e-08,-5.129913332589171e-08,0.0,-2.275117599253943e-07,-3.021465204096675e-08,-9.948206895561159e-08,-1.347897401972439e-08,0.0,-1.208516450967989e-08,6.412391665737048e-08,2.4783899154396143e-08,-5.8264464650830805e-06,-3.619945709819861e-07,-1.481799842357107e-08,-3.272209651940846e-05,-3.7825963496748526e-07,1.2970700547263687e-07,-2.3777684264019937e-07,-3.80251089320511e-08,-9.848492601835236e-09,-1.5803947647151025e-06,2.742675037677625e-06,-3.398567582840529e-07,0.00028994254892256014,3.846308738153948e-08,3.866789688260788e-08,-3.2484954485534864e-08,4.396723177609679e-07,-6.142721345550741e-09,8.649602557470314e-08,4.205529598957193e-08,-1.8645820195456173e-06,5.970501712063901e-08,-3.5687783531165066e-08,1.1111444109249222e-07,1.9873337650602126e-08,6.619020364903168e-05,0.009333331226765405,-1.4874164916950409e-08,8.189295698213653e-08
fifa-world-cup,1.6759906174769196e-10,-1.8421701640108243e-10,0.0,-8.170028398598341e-10,-1.0850189252171364e-10,1.782655765812159e-11,-1.860283557910404e-11,0.0,-4.339825654647317e-11,2.3027127050131797e-10,8.899986531940816e-11,-2.0922976947765458e-08,-1.2999354081880265e-09,-5.321196054685307e-11,-1.3852861548370652e-10,-1.1924060713734367e-11,4.657824802359172e-10,-8.538651178016793e-10,-1.3654952163199803e-10,-3.5366287996185275e-11,-1.312506061945376e-09,-2.2516760924027897e-09,-1.220437733657067e-09,-5.987537330360091e-10,8.823262915158948e-11,1.3885779607548537e-10,-1.166546295281818e-10,1.1526791114740509e-10,-2.205873131757376e-11,3.1061031110781385e-10,1.5102206701707236e-10,-1.5105291169357194e-10,2.0668833733940736e-10,-1.2815610280028428e-10,3.9901591878937873e-10,7.136586391562587e-11,-1.562842631041947e-10,-1.4874164916950409e-08,0.0001022955575948326,1.4626982193995658e-10
foreign-policy,-4.589591231742525e-10,5.044663104885255e-10,0.0,-4.7522230342417656e-08,2.971253713190908e-10,-4.8816867986436836e-11,6.813221899149064e-10,0.0,1.1884330117460954e-10,-6.305828881106694e-10,-2.437203390262344e-10,5.7296210694770576e-08,3.559788514945189e-09,1.8555863152800565e-08,3.793515979979408e-10,3.265326424136006e-11,-1.275515008793982e-09,2.338254055176636e-09,3.739319782853664e-10,9.684827802371535e-11,3.5942124321565058e-09,-3.7139308190525864e-09,3.3420893069865587e-09,1.6396481307583035e-09,-2.1778558728187928e-07,-3.8025303762536014e-10,3.1945111102752676e-10,-3.156536729899802e-10,6.040640012108418e-11,-8.505861223111169e-10,-4.135641019427186e-10,1.0090848906025184e-08,-5.660025604346611e-10,-1.2856550081046365e-08,-1.092679125470389e-09,-1.9543077381060396e-10,4.2797428346120354e-10,8.189295698213653e-08,1.4626982193995658e-10,1.1843118369959755e-05
