category,2025-predictions,2026-fifa-world-cup,2026-nfl-draft,abraham-accords,acquisitions,airdrops,anthropic,awards,base,basketball,bernie-sanders,best-of-2025,big-tech,bitcoin,brazil,bundesliga,business,california-midterm,celebrities,champions-league,claude-5,climate-science,colombia-election,colorado-midterm,comex-gold-futures,comex-silver-futures,commodities,congress,connecticut-primary,crypto-prices,delaware-midterm,democratic-primary,economic-policy,epstein,extended,fdv,felix,fifa-world-cup,foreign-policy,formula1
crypto-prices,-8.709592731057893e-07,-9.314694438192921e-07,0.0,-0.01673979575578438,-1.3894110312952146e-06,3.8200089861838125e-07,-2.663457935458792e-06,-2.4712508375181366e-06,-1.3597426549372828e-06,-3.5088768106968226e-06,-2.449235619457671e-06,-1.3397011395890705e-05,-3.5351470464431677e-06,-3.9957934243904807e-07,-4.2040491257993695e-07,-2.125720317168619e-06,2.1641850411800684e-06,-2.316730475387588e-06,9.542726705137527e-07,-1.0562458547132482e-06,-1.0060569122325418e-07,-2.6346346289718454e-06,-2.249018748557244e-06,-2.4175351674422943e-06,-0.0051615466467071994,1.1834319605486631e-06,-8.950371200473599e-07,-2.8931224337298335e-06,-2.6506877931299434e-07,1.0,2.15147563737183e-06,-4.824805445391417e-06,-2.5372509769332214e-06,-2.2052045553438117e-06,-0.0066993841685333505,-1.073703646109454e-06,-1.1608423786164567e-05,-1.7397367048331124e-06,0.00184183097365313,-2.715696532258389e-06
delaware-midterm,4.19330562665252e-06,4.484636860106897e-06,0.0,1.1487161776192776e-05,6.689434598344553e-06,-1.8391749959224715e-06,1.2823439042430914e-05,1.1898042034598614e-05,6.54659374073323e-06,1.6893778306142993e-05,1.1792047942090214e-05,6.450102203561309e-05,1.7020258534059656e-05,1.9238078710261568e-06,2.024074304999497e-06,1.023445669840006e-05,-1.0419648301045303e-05,1.1154090940714268e-05,-4.594424885513633e-06,5.085383234859793e-06,4.843744410407177e-07,1.268466684377556e-05,1.082808721829357e-05,1.1639423487756596e-05,3.0697373027184402e-06,-5.697731285681785e-06,4.309230416910317e-06,1.3929177809535418e-05,1.2761956133487328e-06,2.15147563737183e-06,0.9999999999999999,2.3229425814043657e-05,1.2215805177508573e-05,1.0617140152683425e-05,1.9727582306561395e-06,5.169435218862813e-06,5.588971870695413e-05,8.376106597104496e-06,5.921492911033195e-07,1.3074946097530162e-05
democratic-primary,-0.026269863756389872,-1.0057051061791121e-05,0.0,-2.5760608080867998e-05,-1.5001434325378558e-05,-0.0005361203262481521,0.004415860383590645,-2.6682030231191285e-05,-1.4681105646931667e-05,-3.788525054566078e-05,-2.6444332501395537e-05,-0.0001446471793335825,-3.8168889589387917e-05,-4.3142476404478e-06,-4.539100772977114e-06,-0.007884849414143769,2.3366648912353837e-05,-2.50136779493785e-05,1.0303256900063344e-05,-1.1404258685182077e-05,-1.0862369994555753e-06,-2.8446080726059018e-05,-2.4282596217457863e-05,-0.0031403785955711016,0.003781173691704903,1.2777483721412506e-05,-9.663692221191777e-06,-3.123696674872415e-05,-2.861940631681477e-06,-4.824805445391417e-06,2.3229425814043657e-05,1.0,-2.7394631998847684e-05,-2.380953552684789e-05,-4.424021582387053e-06,0.0005457964176548992,0.0058875471450797676,-1.8783891399419688e-05,-1.3279281784890397e-06,-2.9321303961696734e-05
economic-policy,-4.945196038009984e-06,-5.288765095382933e-06,0.0,-1.354689401663141e-05,0.007324766110576967,2.1689525431281923e-06,-1.5122775583832065e-05,-1.40314481147267e-05,-7.720445946835117e-06,-1.9922956489398285e-05,-1.3906448505112307e-05,-7.60665277032795e-05,-2.0072115548544037e-05,-2.2687607126034178e-06,-0.005525213947123226,-0.00039293081346491754,1.2287967556735679e-05,-1.3154101140882478e-05,5.4182389178517e-06,-5.99722969509949e-06,0.005152187735743045,-1.4959120513566501e-05,-1.2769642563323868e-05,-0.0004993994633896461,0.0004295695904665072,6.719376236376942e-06,-5.081906992214226e-06,-1.6426781410500906e-05,-1.5050268338996352e-06,-2.5372509769332214e-06,1.2215805177508573e-05,-2.7394631998847684e-05,1.0,0.00131070789939683,-2.326488230237083e-06,0.0027150071055715716,-6.591115461711252e-05,-9.878003858023245e-06,-0.0029905581669588065,-1.5419379695991912e-05
epstein,-4.2980252758704615e-06,-4.596631940044405e-06,0.0,0.008468109378359344,-6.856490211975583e-06,1.8851048130096426e-06,-1.3143679482276337e-05,-1.219517248469503e-05,-6.710082181866775e-06,-1.7315667549544382e-05,-1.2086531395956268e-05,-6.611180956295644e-05,-1.7445306375063746e-05,-1.9718512295005864e-06,-2.0746216225766036e-06,-1.049004234152106e-05,1.0679858744119699e-05,0.013305967054661019,4.709161707774161e-06,-5.212380786650275e-06,-4.964707502708222e-07,-1.3001441717965412e-05,-1.109849762863695e-05,-1.1930095442833491e-05,-3.1463980191444396e-06,5.840021038611422e-06,-4.416845062213392e-06,-0.011928361189378976,-1.308066115730913e-06,-2.2052045553438117e-06,1.0617140152683425e-05,-2.380953552684789e-05,0.00131070789939683,1.0,-2.022024029121596e-06,-5.298531805415422e-06,-5.728545568845808e-05,-8.585283562190071e-06,-6.069370675188379e-07,-1.3401467436725925e-05
extended,-7.986109834293156e-07,-8.540947338562603e-07,0.0,0.0175521918613302,-1.2739963214737471e-06,3.502690914908845e-07,-2.4422115095857405e-06,-2.2659705483285174e-06,-1.2467924188896157e-06,-3.217403668636533e-06,-2.2457840763670626e-06,-1.2284156993625558e-05,-3.241491705187076e-06,-3.663873403463974e-07,-3.854829853028469e-07,-1.949142336972627e-06,1.9844118978107023e-06,-2.124285785134399e-06,8.750037566522152e-07,-0.004474438802170652,-9.224864179914033e-08,-2.4157824791476377e-06,-2.0621986928635694e-06,-2.2167168972908797e-06,-0.0015133785854328325,1.0851273888677313e-06,-8.206887471305229e-07,0.00023060504452600565,-2.430502149297647e-07,-0.0066993841685333505,1.9727582306561395e-06,-4.424021582387053e-06,-2.326488230237083e-06,-2.022024029121596e-06,1.0,-9.8451391610231e-07,-1.0644142639271092e-05,-1.5952213652894302e-06,-0.012157870160823004,-2.4901107839277356e-06
fdv,-2.0926881357059458e-06,-2.23807830520248e-06,0.0,0.004791941627336136,-3.338392586878756e-06,9.178485987262201e-07,-6.399595243540635e-06,-5.937771682004887e-06,-3.2671072109409563e-06,-8.430916459749587e-06,-5.884874850818723e-06,-3.2189526729671435e-05,-0.0037019139278969574,-9.600850177683865e-07,-1.0101234350619074e-06,-0.0009830935171497282,5.1999726037695566e-06,-5.5664995243495726e-06,2.292868515758568e-06,0.007328201604601455,0.0019043812986159377,-6.330340350254857e-06,-5.403805892441211e-06,-0.01433077483168704,0.030264329374181984,2.843478564071005e-06,-2.150540926512312e-06,0.006485315151875905,-6.368911919798292e-07,-1.073703646109454e-06,5.169435218862813e-06,0.0005457964176548992,0.0027150071055715716,-5.298531805415422e-06,-9.8451391610231e-07,1.0,0.0077305768279413035,-4.180133875230616e-06,0.0013276938264244866,-6.525110976739229e-06
felix,-0.01222945705510811,0.0006717875976827574,0.0,-6.19797127524931e-05,-3.609327029251552e-05,2.8900817931521542e-05,-8.31746046043268e-05,-6.419664334751816e-05,-3.532256335057718e-05,-9.115145647979732e-05,-6.362474547273445e-05,-0.00034801937118139533,-9.183388860253144e-05,-1.0380027857211526e-05,-1.0921021785689458e-05,0.007520496055260431,5.6219875828616274e-05,-6.0182607853005744e-05,2.4789511997403698e-05,-2.7438509030680783e-05,0.00025886296838198815,-6.844092758993501e-05,-5.8423634011987455e-05,0.006745906085484195,4.3852131094495515e-05,0.00023879666304515334,-2.3250727083686047e-05,-7.51557657438632e-05,-6.885794687358879e-06,-1.1608423786164567e-05,5.588971870695413e-05,0.0058875471450797676,-6.591115461711252e-05,-5.728545568845808e-05,-1.0644142639271092e-05,0.0077305768279413035,1.0,-4.519381645244296e-05,-3.1949792023677225e-06,-7.054670415269635e-05
fifa-world-cup,-3.390811211872435e-06,-3.6263888922797297e-06,0.0,-9.288804683287739e-06,-5.409243173925678e-06,5.746217587987887e-05,-1.0369351712278701e-05,-9.621052678302402e-06,-5.293738504191355e-06,-1.3660729265060191e-05,-0.014201790331390891,0.0006247273667000876,-1.3763004322755888e-05,0.00410670091270124,-1.6367168191683313e-06,-8.275836204207783e-06,8.425586739585244e-06,-9.019475322673102e-06,3.7151662199117814e-06,-4.112167350700839e-06,-3.9167721879990535e-07,0.0025686235979613704,-8.755860605426807e-06,-9.411927289813142e-06,-2.4822659234288825e-06,-0.0011008064768356215,-0.004023030288561072,-1.1263479577672342e-05,-0.008618748002829022,-1.7397367048331124e-06,8.376106597104496e-06,-1.8783891399419688e-05,-9.878003858023245e-06,-8.585283562190071e-06,-1.5952213652894302e-06,-4.180133875230616e-06,-4.519381645244296e-05,1.0,-4.788266427830391e-07,-1.0572726571691045e-05
foreign-policy,-2.3971357480910473e-07,-2.563677511660303e-07,0.0,0.008249822706003542,-3.8240672724363143e-07,2.0186291014786707e-05,-7.330618580888278e-07,-6.801608190011491e-07,-3.74241118615635e-07,-9.657459652029054e-07,-6.741015843335699e-07,-3.6872510490850155e-06,-9.729763057201086e-07,-1.0997597195831048e-07,-1.1570778057463417e-07,-5.850606704677589e-07,5.956472923467864e-07,-6.376322765871084e-07,2.626438689559702e-07,0.007003511887519381,-0.00013090440940029087,-7.251288375115628e-07,0.004906949805199518,-0.0015965519171814544,-0.000852611396499756,3.2571523671247585e-07,-2.463405055306841e-07,0.0024382454273249405,-7.295471398201886e-08,0.00184183097365313,5.921492911033195e-07,-1.3279281784890397e-06,-0.0029905581669588065,-6.069370675188379e-07,-0.012157870160823004,0.0013276938264244866,-3.1949792023677225e-06,-4.788266427830391e-07,0.9999999999999998,-7.474394543420553e-07
formula1,-5.292993028224417e-06,-5.66072539139275e-06,0.0,-1.4499650778854526e-05,-8.44372765646997e-06,2.3214955688482782e-06,-1.6186364527791443e-05,-1.5018283699228968e-05,-8.263427022364411e-06,-2.132414346963653e-05,-1.4884492832874749e-05,-8.141630740622832e-05,-2.148379292621549e-05,-2.4283232741872066e-06,-2.554884413116255e-06,-1.2918425885293014e-05,1.3152183676628776e-05,-1.4079232672697476e-05,5.799305143215748e-06,-6.419016500222701e-06,-6.114008297368453e-07,-1.6011199551662564e-05,-1.3667735018202998e-05,-1.469184287013661e-05,-3.874770786678845e-06,7.191951805306439e-06,-5.439318901237783e-06,-1.758208144098802e-05,-1.6108757828602417e-06,-2.715696532258389e-06,1.3074946097530162e-05,-2.9321303961696734e-05,-1.5419379695991912e-05,-1.3401467436725925e-05,-2.4901107839277356e-06,-6.525110976739229e-06,-7.054670415269635e-05,-1.0572726571691045e-05,-7.474394543420553e-07,1.0
