category,2025-predictions,2026-fifa-world-cup,2026-nfl-draft,abraham-accords,acquisitions,airdrops,anthropic,awards,base,basketball,bernie-sanders,best-of-2025,big-tech,bitcoin,brazil,bundesliga,business,california-midterm,celebrities,champions-league,claude-5,climate-science,colombia-election,colorado-midterm,comex-gold-futures,comex-silver-futures,commodities,congress,connecticut-primary,crypto-prices,delaware-midterm,democratic-primary,economic-policy,elon-musk,epstein,extended,fdv,felix,fifa-world-cup,foreign-policy
delaware-midterm,6.653043258385859e-10,6.295297743489821e-10,0.0,2.738950562611277e-09,3.7078644117722213e-10,2.953321354124404e-11,4.6034635855089204e-11,0.0,8.904492410042598e-08,-7.869122179361247e-10,8.75264802967902e-10,7.18508721209824e-08,1.1042091131419661e-08,7.790034235795798e-11,6.050322394657252e-10,3.358842317982238e-11,-1.7379698991280008e-09,2.9179362766570793e-09,-1.581787919457556e-09,2.164214366377359e-10,4.756612022051562e-09,-3.884293746065226e-11,3.14764887174473e-09,1.9612335801919325e-09,-3.440545296114328e-10,-6.127728167615478e-10,5.203873292298622e-10,1.0247565553652344e-10,7.538189696083346e-11,-8.604522350225601e-10,6.289232180059791e-06,5.485360439112813e-10,2.2479102819293625e-06,5.226266467464346e-10,-7.737373976612156e-10,-2.5096078164882433e-10,4.193163920053273e-10,5.081755048893391e-08,-1.8469377422808136e-10,-4.663853517801134e-10
democratic-primary,-5.62089975808117e-10,-5.318654364500891e-10,0.0,-2.314033737173237e-09,-3.132631694353923e-10,-2.495147354410735e-11,-3.8892889087271647e-11,0.0,-1.431913660840029e-10,6.64831795562637e-10,-7.394774884498313e-10,-6.070403182989889e-08,-9.329037097583449e-09,-6.581499601139543e-11,-1.9127311940930027e-07,7.064818695035498e-09,1.4683437648248818e-09,-2.4652518666378386e-09,1.3363916313948445e-09,2.2971632250618594e-08,6.715128647495244e-07,1.5044814393934412e-07,-2.6593271822505694e-09,2.6471817385215214e-07,6.041800250332313e-09,5.177081290057895e-10,-4.396551922745613e-10,-8.657773067813272e-11,-6.36872585875474e-11,7.269629208531872e-10,5.485360439112813e-10,1.2075730959587771e-06,-1.5085415193158513e-09,-4.4154710531319485e-10,6.537008978335407e-10,2.1202708926921682e-10,-1.7025581806371705e-08,-1.8293156424810465e-06,1.5604064945301595e-10,9.87935504448904e-09
economic-policy,2.668218164058991e-07,-1.7312842297097544e-09,0.0,-7.532450581718085e-09,-1.0197082717242445e-09,4.811964962311203e-06,-1.2660090487183137e-10,0.0,-4.661046515570674e-10,2.164105287137118e-09,-2.4070857518463193e-09,-1.975987266409871e-07,-3.0367107351858354e-08,-2.142355130904043e-10,-1.6639129987715785e-09,-9.237229075016652e-11,4.779630766761291e-09,-8.02468328729742e-09,4.350111132605772e-09,-5.951855424304908e-10,-1.3081267505007618e-08,-2.0974208131774133e-07,-8.656421148548082e-09,-5.393633322069419e-09,9.461922303714535e-10,1.6852005374190433e-09,-1.4311290953127816e-09,-2.818206438972904e-10,-2.0730947880724432e-10,2.334679930891219e-08,2.2479102819293625e-06,-1.5085415193158513e-09,0.00044856857875731675,-4.077773400973088e-07,2.127872912592315e-09,6.901729850563715e-10,-1.1531715993710834e-09,-1.376488348110416e-07,5.079305724297006e-10,1.2826170221091505e-09
elon-musk,-5.35540376037527e-10,-5.067434540677444e-10,0.0,-2.2047333186961065e-09,-2.984665850284149e-10,4.3146317828672495e-08,-3.705583330682337e-11,0.0,-1.3642790538596918e-10,6.334293175846739e-10,-7.045492168159337e-10,-5.7836754669817705e-08,-8.888391984085289e-09,-6.270630900716582e-11,-4.870240286351321e-10,-2.7037185963814915e-11,1.398988428562758e-09,-2.348808853579526e-09,1.273268885077747e-09,-1.742096256678544e-10,-3.828861006943157e-09,3.1266836132315037e-11,-2.533717270338713e-09,-1.578705756511503e-09,2.769485857968526e-10,4.932548488999708e-10,-4.18888642621769e-10,-8.24883425063437e-11,-6.067907253412541e-11,6.926257587841268e-10,5.226266467464346e-10,-4.4154710531319485e-10,-4.077773400973088e-07,6.384677299784436e-06,6.228241735471642e-10,2.020122613895023e-10,-3.375310358461681e-10,-4.090586674578679e-08,1.4867026931954947e-10,-1.2570203929436944e-08
epstein,7.928558933559553e-10,7.502226759258026e-10,0.0,1.349904848461572e-07,4.418732956430015e-10,3.519529559109321e-11,5.486035625906764e-11,0.0,2.0197855034538605e-10,5.873329850393565e-07,-3.3748575588831775e-08,8.562605891985426e-08,1.3159071252821337e-08,9.283532833655003e-11,7.210284949314394e-10,4.00279664995272e-11,-2.071171978721397e-09,3.477360485321709e-09,-1.8850469255561368e-09,2.5791356650284717e-10,5.668545547690138e-09,-4.62898716946798e-11,3.751113379628965e-09,2.3372395788090157e-09,-2.6312349390934593e-08,-7.302530889835006e-10,6.201555360212022e-10,1.2212219921348665e-10,8.983404877523469e-11,-1.0254173901982133e-09,-7.737373976612156e-10,6.537008978335407e-10,2.127872912592315e-09,6.228241735471642e-10,1.6980612731515875e-05,1.017015068531755e-08,9.67122153966296e-08,6.056024713243926e-08,-2.201031042122521e-10,-5.558003463567774e-10
extended,2.571618424195972e-10,2.4333381032135356e-10,0.0,1.0586938121730198e-09,1.4332106474304342e-10,1.1415551217504468e-11,1.7793889670998195e-11,0.0,6.551149656743765e-11,-3.0416726290163036e-10,3.383184215021644e-10,3.3624543018848813e-07,4.26812871829989e-09,3.011102556809884e-11,1.4061666052091487e-07,1.2983022135026543e-11,-6.717821062806864e-10,1.1278776340771437e-09,-6.114126721963285e-10,8.365395086633509e-11,1.8385858377278856e-09,-1.5014063451009128e-11,1.216669051606535e-09,7.580808079996022e-10,-1.329883081943769e-10,-2.3685669914205145e-10,2.0114669206136626e-10,3.9610186432671176e-11,2.91375642013064e-11,-3.325928803988342e-10,-2.5096078164882433e-10,2.1202708926921682e-10,6.901729850563715e-10,2.020122613895023e-10,1.017015068531755e-08,1.9630117346557933e-05,1.620794751167582e-10,1.9642642326895618e-08,-7.139017351804956e-11,-1.8027316475075539e-10
fdv,-4.2967739905958705e-10,-4.0657291042238025e-10,0.0,-4.843733938292654e-07,-2.394671843607321e-10,-1.9073608704232484e-11,-2.973081916450257e-11,0.0,-1.0945951074525289e-10,5.082161380279722e-10,-5.1323420381795354e-08,-4.6564660922188523e-07,-7.131378548526286e-09,-5.031083549325944e-11,-2.682382984843814e-06,-2.3418109562353743e-08,1.1224433043628381e-09,-1.884507918079893e-09,1.021575379417129e-09,2.7737314024785874e-08,-1.2439556321841111e-06,-1.777957444961713e-06,-2.0328645521119933e-09,1.7251347571939774e-05,2.2220275695902517e-10,3.9575066611598945e-10,-3.36084804266427e-10,-6.618245429617062e-11,-4.868433311551029e-11,5.557109190497065e-10,4.193163920053273e-10,-1.7025581806371705e-08,-1.1531715993710834e-09,-3.375310358461681e-10,9.67122153966296e-08,1.620794751167582e-10,5.6590252917876216e-05,6.488764434912143e-05,1.1928186463056187e-10,3.0120839009989695e-10
felix,1.4458243915939262e-06,-4.927314981418927e-08,0.0,-2.1437702695598476e-07,-2.902136897986896e-08,-1.0468688421791571e-07,-1.7325359404290986e-08,0.0,-1.3265553934556775e-08,6.159143726773398e-08,-6.85067736602662e-08,-5.623751140219812e-06,-8.642619185773062e-07,-6.097241776292671e-09,-3.208283809664391e-05,-3.7013391778292607e-07,1.360305019740307e-07,-2.2838619739101105e-07,-1.616863676609475e-06,-1.6939255782589144e-08,-1.5631099272145069e-06,-1.6804475884113105e-05,-2.4636574907093963e-07,0.00028420358927194815,4.054644722733954e-08,4.796158662007446e-08,-4.073059588177019e-08,-8.020745853966968e-09,-5.900123637631082e-09,6.734739739366236e-08,5.081755048893391e-08,-1.8293156424810465e-06,-1.376488348110416e-07,-4.090586674578679e-08,6.056024713243926e-08,1.9642642326895618e-08,6.488764434912143e-05,0.009147946337620193,1.4455938985092671e-08,9.468717008541078e-08
fifa-world-cup,1.892574248129752e-10,1.7908072938835356e-10,0.0,7.791422812657886e-10,1.0547667328681528e-10,8.401237936071818e-12,1.3095355457303518e-11,0.0,4.8212973664149774e-11,-2.2385091173548464e-10,2.4898434626945405e-10,2.0439234347448382e-08,3.1411155029671885e-09,2.216011171749898e-11,1.721119781173631e-10,9.554813079758105e-12,-4.943958647750113e-10,8.30057890864452e-10,-4.499671753366628e-10,6.15648541301087e-11,1.3531012908920096e-09,-1.1049551356401784e-11,8.954036469418815e-10,5.579071147268738e-10,-9.787231457940968e-11,-1.7431392039953307e-10,1.4803325637666147e-10,2.9150988381786885e-11,2.1443695978296283e-11,-2.4477065284330786e-10,-1.8469377422808136e-10,1.5604064945301595e-10,5.079305724297006e-10,1.4867026931954947e-10,-2.201031042122521e-10,-7.139017351804956e-11,1.1928186463056187e-10,1.4455938985092671e-08,0.00010515595249907278,-1.3267145157541484e-10
foreign-policy,4.779093990435079e-10,4.5221139327460804e-10,0.0,-4.680544803081972e-08,2.6634777258232956e-10,2.1214652884650456e-11,4.466568356065331e-09,0.0,1.2174652219164435e-10,-5.652642415932626e-10,6.287307323052093e-10,5.1612781974335335e-08,7.931887606696e-09,1.810107375137344e-08,4.346140296029429e-10,2.4127639808223777e-11,-1.2484394250721706e-09,2.096047054356267e-09,-1.1362489084215425e-09,1.554624473443682e-10,3.416826713213475e-09,-3.198363467897217e-08,2.261056966373102e-09,1.4088168756636352e-09,-2.1347772419917917e-07,-4.401743341133121e-10,3.738108804096943e-10,7.361154444971295e-11,5.414923017357938e-11,-6.180903904795185e-10,-4.663853517801134e-10,9.87935504448904e-09,1.2826170221091505e-09,-1.2570203929436944e-08,-5.558003463567774e-10,-1.8027316475075539e-10,3.0120839009989695e-10,9.468717008541078e-08,-1.3267145157541484e-10,1.1890241449214817e-05
