category,2025-predictions,2026-fifa-world-cup,2026-nfl-draft,abraham-accords,acquisitions,airdrops,anthropic,awards,base,basketball,bernie-sanders,best-of-2025,big-tech,bitcoin,brazil,bundesliga,business,california-midterm,celebrities,champions-league,claude-5,climate-science,colombia-election,colorado-midterm,comex-gold-futures,comex-silver-futures,commodities,congress,connecticut-primary,crypto-prices,delaware-midterm,democratic-primary,economic-policy,epstein,extended,fdv,felix,fifa-world-cup,foreign-policy,formula1
delaware-midterm,-5.139456293235342e-10,6.145748839079683e-10,0.0,2.264709688651824e-09,3.6197816739771465e-10,-8.999724368462047e-11,5.469473724756403e-11,0.0,1.4478292505180849e-10,1.5785603930325845e-08,2.732391478808606e-09,6.980210829540532e-08,4.285559890409435e-09,1.7752287554373956e-10,4.621517026065401e-10,4.086409047420449e-09,1.165137473454715e-09,2.8486187969932982e-09,-1.2950595356451653e-09,1.1798710436276725e-10,4.378712001786482e-09,-1.0354250761492969e-10,3.0728744195398558e-09,1.9975299413648074e-09,-1.9118815873164034e-10,-1.2769946898482409e-09,3.8917688930284654e-10,1.6482351239517152e-09,7.359115082585059e-11,-5.729149262041562e-11,4.537102992230356e-06,5.039345847721982e-10,2.4885748809753764e-06,-1.331175407995609e-09,-3.003749447621632e-10,5.213871374662167e-10,4.9665871599750484e-08,1.7819576247008916e-10,-1.2443820031470167e-10,6.584730899013834e-10
democratic-primary,5.140505973389572e-10,-6.147004043953997e-10,0.0,-2.2651722319015176e-09,-3.6205209764969337e-10,9.001562467968269e-11,-5.4705908075169406e-11,0.0,-1.4481249544884191e-10,-1.5788827974704775e-08,-2.732949541168961e-09,-6.981636464542233e-08,-4.286435171161115e-09,-1.7755913273299348e-10,-2.118693450855633e-07,-4.0872436536968236e-09,-1.165375440588431e-09,-2.8492005975667864e-09,1.2953240380002539e-09,2.5542352813107906e-08,7.442611106214452e-07,1.0356365508834997e-10,-3.0735020219769704e-09,2.9320556701483623e-07,1.912272069119236e-10,1.277255502647593e-09,-3.892563746090815e-10,-1.6485717587240553e-09,-7.360618104812526e-11,5.730319380813323e-11,5.039345847721982e-10,1.3191343275725988e-06,6.360757324255409e-10,1.3314472866396217e-09,3.0043629320070845e-10,-1.8997058913693176e-08,-2.0293884438918826e-06,-1.7823215708949348e-10,1.244636155146446e-10,-6.586075761379165e-10
economic-policy,-6.487118615736839e-10,7.757280036433422e-10,0.0,2.8585592604084267e-09,4.568956664358765e-10,7.46228352659593e-07,6.903672838864895e-11,0.0,1.8274773726171172e-10,1.99248868507436e-08,3.4488760320795317e-09,8.81055369099589e-08,5.4093144795334084e-09,2.2407271994403865e-10,5.833365909189858e-10,5.1579425313774766e-09,1.47065848266623e-09,3.595580344059749e-09,-1.6346485586865143e-09,1.4892554726768657e-10,5.526892830496851e-09,-1.3069330496166794e-10,3.8786400182167635e-09,2.521319946854126e-09,-2.413212979841738e-10,-1.6118467697864144e-09,4.912264059398095e-10,2.080433443858763e-09,9.288813781801869e-11,-7.231440197096775e-11,2.4885748809753764e-06,6.360757324255409e-10,0.00038503406013108384,-1.6802346935774264e-09,-3.7913891756058197e-10,6.581046734290962e-10,6.502275810051409e-08,2.2492205050692525e-10,-1.5706824218598852e-10,8.311371467607578e-10
epstein,-1.3578975016220218e-09,1.6237703986639836e-09,0.0,1.519660703152723e-07,9.563837517171981e-10,-2.377820247504773e-10,1.445091519857772e-10,0.0,3.8253146050517405e-10,4.1707198029484444e-08,7.219260853353551e-09,1.8442438860125722e-07,1.1322892415483873e-08,4.69033795459814e-10,1.2210525910411524e-09,1.079671529340845e-08,3.0784136958860187e-09,7.526345447478594e-09,-3.421681219896729e-09,3.117341311933707e-10,1.1569009926934112e-08,-2.7357001281837543e-10,8.118851993319869e-09,5.277680676776439e-09,-5.051388868178592e-10,-3.3739520291510663e-09,1.028245587707328e-09,1.526324799851879e-07,1.944354308050359e-10,-1.5137004822058153e-10,-1.331175407995609e-09,1.3314472866396217e-09,-1.6802346935774264e-09,2.1893812071060298e-05,-7.936216669052573e-10,1.0800263309334734e-07,1.312223688913351e-07,4.70811632304983e-10,3.009963653587776e-08,1.7397539985684837e-09
extended,-3.0640468911348205e-10,3.663979524227783e-10,0.0,1.3501771948075972e-09,2.158045550331064e-10,-5.3654658973478513e-11,3.260797058346857e-11,0.0,8.631684872548088e-11,9.411079283049136e-09,1.629000255732452e-09,3.8347177922883657e-07,2.554969963702997e-09,1.0583578960113465e-10,1.5585120280345244e-07,2.436239987902134e-09,6.946329824776214e-10,1.6982927903180724e-09,-7.720900651010151e-10,7.03416859080047e-11,2.6105054952811415e-09,-6.173008981035736e-11,1.8319897621138948e-09,1.1908896695637234e-09,-1.139827736553604e-10,-7.613201448129353e-10,2.3201991995524707e-10,9.826466885322227e-10,4.387365589620622e-11,9.28954384209979e-07,-3.003749447621632e-10,3.0043629320070845e-10,-3.7913891756058197e-10,-7.936216669052573e-10,1.992347811104501e-05,3.1084117589128504e-10,2.9609855748946243e-08,1.0623695209327188e-10,4.930832185540651e-07,3.9256923473867263e-10
fdv,5.31853493604746e-10,-6.35989062731036e-10,0.0,-5.371778099872812e-07,-3.7459089435691236e-10,9.313309762251359e-11,-5.660051458205085e-11,0.0,-1.4982772517099275e-10,-1.63356357559753e-08,-2.827598623249301e-09,-5.368494282000195e-07,-4.4348854620411536e-09,-1.8370846285234232e-10,-2.972728195744434e-06,-4.2287954292542866e-09,-1.205735393843797e-09,-2.9478757531671102e-09,1.3401844459025277e-09,-1.220982338895194e-10,-1.3797091396913152e-06,1.0715033122099805e-10,-3.1799453136550654e-09,1.9117705446177433e-05,1.9784989764605482e-10,1.3214901506302496e-09,-4.0273732549956805e-10,3.441783216868417e-06,-7.615535269098192e-11,5.928775100997501e-11,5.213871374662167e-10,-1.8997058913693176e-08,6.581046734290962e-10,1.0800263309334734e-07,3.1084117589128504e-10,6.104572737023277e-05,7.189506312339424e-05,-1.844047957758437e-10,-3.228282519647453e-08,-6.814168529260979e-10
felix,5.066286723455089e-08,-6.058252852563663e-08,0.0,-2.232467399946322e-07,-3.5682474546608764e-08,-1.0458326488653867e-07,-2.0598929570012253e-08,0.0,-1.4272167504145575e-08,-1.5560866957696653e-06,-2.693490883576657e-07,-6.88083474883617e-06,-4.2245470992584016e-07,-1.749955123970227e-08,-3.554806888188725e-05,6.873145099565886e-07,-1.1485496083571204e-07,-2.8080634930950756e-07,-1.801391061245447e-06,-1.1630734191838596e-08,-1.7513234270623897e-06,1.02068390450804e-08,-3.029126426281798e-07,0.0003149346363632415,1.88466245260001e-08,1.2588143324841703e-07,-3.836362437687773e-08,-1.6247694793319393e-07,-7.25434460613061e-09,5.6475843332268205e-09,4.9665871599750484e-08,-2.0293884438918826e-06,6.502275810051409e-08,1.312223688913351e-07,2.9609855748946243e-08,7.189506312339424e-05,0.010137981782784721,-1.7565881954604585e-08,1.2266659470862787e-08,-6.490985199175328e-08
fifa-world-cup,1.8177287471238327e-10,-2.1736354392394583e-10,0.0,-8.00985098437469e-10,-1.280248499390801e-10,3.183032750424423e-11,-1.9344496876474873e-11,0.0,-5.120698960038947e-11,-2.2554379413511726e-06,-9.663953258956737e-10,-2.4687689050967087e-08,-1.515721696197902e-09,-6.278649252697354e-11,-1.6345433980357964e-10,-1.4452857995465011e-09,-4.120871467741561e-10,-1.0075027359813534e-09,4.5803812949572634e-10,-4.172981326300602e-11,-1.5486678408956148e-09,3.662103185674306e-11,-1.0868177196195724e-09,-7.064886615416219e-10,6.761964542701146e-11,4.5164893428833573e-10,-1.3764452483683306e-10,-5.8294967325026e-10,-2.602780192256922e-11,2.0262920270152537e-11,1.7819576247008916e-10,-1.7823215708949348e-10,2.2492205050692525e-10,4.70811632304983e-10,1.0623695209327188e-10,-1.844047957758437e-10,-1.7565881954604585e-08,0.00011111866260020547,4.4011444216415365e-11,-2.328895113470378e-10
foreign-policy,-1.2693618008472306e-10,1.5178996315615168e-10,0.0,6.298303638452732e-08,8.940269791575079e-11,-5.570348074592729e-07,1.3508707187725734e-11,0.0,3.575901885139054e-11,3.898786464792768e-09,6.748560879339335e-10,2.710143078867295e-06,1.0584633295332286e-09,4.3845252130737804e-11,9.190698080684326e-09,1.009276322528417e-09,2.8776993463023527e-10,7.035623380702263e-10,-3.1985856296406004e-10,-9.504610576147974e-07,1.0814703802998625e-09,-2.5573309010000923e-11,7.589498157807698e-10,-7.76392392462302e-08,-4.7220353987178814e-11,-3.1539684096771007e-10,9.61203381968319e-11,4.0708716754970294e-10,1.817581285040938e-11,-4.629122068005146e-07,-1.2443820031470167e-10,1.244636155146446e-10,-1.5706824218598852e-10,3.009963653587776e-08,4.930832185540651e-07,-3.228282519647453e-08,1.2266659470862787e-08,4.4011444216415365e-11,1.9129258914990263e-05,1.6263210338159834e-10
formula1,6.716913175317276e-10,-8.032067789688148e-10,0.0,-2.959818602990427e-09,-4.730803771931207e-10,1.1762016006309754e-10,-7.148223085820322e-11,0.0,-1.8922124858254855e-10,-2.0630690285178813e-08,-3.5710462891361048e-09,-9.122651777221031e-08,-5.600929757762885e-09,-2.3201009477005642e-10,-6.040002449906341e-10,-5.340653408509842e-09,-1.5227539257031835e-09,-3.7229473386446836e-09,1.6925530564867492e-09,-1.5420096807804373e-10,-5.7226731112458e-09,1.3532288123934363e-10,-4.016033894844206e-09,-2.61063319069465e-09,2.498696727977416e-10,1.6689435550491147e-09,-5.086272216630942e-10,-2.154129072887324e-09,-9.617853375258564e-11,7.487601015738667e-11,6.584730899013834e-10,-6.586075761379165e-10,8.311371467607578e-10,1.7397539985684837e-09,3.9256923473867263e-10,-6.814168529260979e-10,-6.490985199175328e-08,-2.328895113470378e-10,1.6263210338159834e-10,8.381175878975624e-06
