category,2025-predictions,2026-fifa-world-cup,2026-nfl-draft,abraham-accords,acquisitions,airdrops,anthropic,awards,base,basketball,bernie-sanders,best-of-2025,big-tech,bitcoin,brazil,bundesliga,business,california-midterm,celebrities,champions-league,claude-5,climate-science,colombia-election,colorado-midterm,comex-gold-futures,comex-silver-futures,commodities,congress,connecticut-primary,crypto-prices,delaware-midterm,democratic-primary,economic-policy,epstein,extended,fdv,fifa-world-cup,foreign-policy,formula1,france
delaware-midterm,-5.4633898123215145e-05,4.1985602578750066e-05,0.0,0.00016620217310776324,3.233132239216727e-05,9.446395689923313e-05,0.00011173257985390116,0.0001354061823460282,9.92801470478606e-05,0.001415880690431422,-5.9537721066212935e-06,6.702537460513477e-05,7.546745178166162e-05,4.534434061433498e-05,5.481405728312941e-06,3.534573455751685e-05,-0.0001509264125210705,9.311786392831736e-05,-6.424757047947114e-05,5.0911288627272575e-06,-4.537319001559736e-05,-2.406727734042764e-05,7.74187131364307e-05,9.178872643866211e-05,-2.711536730582071e-05,-8.089394285876859e-05,1.6054604681510652e-05,5.012092634817856e-05,-1.3903836273159686e-05,-0.00013580650607996798,0.9999999999999999,0.00022237733739997152,0.07379408566209812,-0.00013225092711297096,2.68114184366574e-05,3.2083431520493645e-05,-8.395479779501677e-05,-0.00010220389063089762,9.269816921780203e-05,0.00016642854907282642
democratic-primary,8.065706368122775e-05,-6.198414422583602e-05,0.0,-0.000245367431591248,-4.7731346630291515e-05,-0.00013945893756324337,-0.00016495293431596295,-0.0001999027242699086,-0.00014656917074929335,-5.951153394771304e-05,8.789667082957924e-06,-9.895083626638357e-05,-0.00011141403548554534,-6.69427131167765e-05,-8.092303607809676e-06,-5.2181580685233446e-05,0.00022281553548379377,-0.00013747167488923154,9.484991116394216e-05,0.0068298253553652445,6.698530403697013e-05,3.5530979625555406e-05,-0.00011429471976319108,0.02149578322567037,0.005215694882573374,0.00011942526754855471,-2.3701718468873624e-05,-7.399447755146067e-05,2.0526498130672744e-05,0.00020049372981794213,0.00022237733739997152,1.0,9.913613238694008e-05,0.0001952445609133593,-3.95822073569158e-05,-4.7365380618173756e-05,0.00012394406595014283,0.00015088554905040946,-0.00013685207159978225,-0.0002457016347372241
economic-policy,-2.4355869264754388e-05,1.8717241173305194e-05,0.0,7.409316447823524e-05,1.441334937449033e-05,4.211216595382033e-05,4.981054255725611e-05,6.036426812198899e-05,4.4259230352367576e-05,-0.04027078508868158,-2.654200048731472e-06,2.9880007053902616e-05,3.3643497031693516e-05,2.0214571352906877e-05,1.061067788018232e-05,1.5757178592822316e-05,-6.728320874470948e-05,4.151207579836702e-05,-2.8641658035216946e-05,2.2696324672083637e-06,-2.0227432456904825e-05,-1.0729226370411399e-05,3.451337211091596e-05,4.0919544420506634e-05,-1.2088069199765328e-05,-3.6062634449681276e-05,7.157165535549402e-06,2.2343980047175216e-05,-6.198349928900641e-06,0.00027093526446986466,0.07379408566209812,9.913613238694008e-05,1.0,-5.8957650864333164e-05,1.1952568362835569e-05,1.4302839272341243e-05,-3.7427167921143325e-05,-4.5562639388119065e-05,4.1324975301212485e-05,7.419408320450534e-05
epstein,-4.7967889060866834e-05,3.6862841492822215e-05,0.0,0.002077718475013772,2.8386502500716034e-05,8.293818966703571e-05,9.809982774483272e-05,0.00011888495890007818,8.716674524665688e-05,3.53923454184744e-05,-5.227338515366163e-06,5.884745265789344e-05,6.62594923504228e-05,3.981177208371919e-05,4.8126066582370215e-06,3.103311922217336e-05,-0.00013251152967042138,8.175633663233611e-05,-5.640857487853087e-05,4.4699483813350255e-06,-3.983710150238977e-05,-2.1130772819085964e-05,6.797267576602406e-05,8.058937030116572e-05,-2.3806958233821283e-05,-7.102388462185499e-05,1.4095744999593872e-05,0.0022694370159553547,-0.003140026239253188,-0.00011923643820354936,-0.00013225092711297096,0.0001952445609133593,-5.8957650864333164e-05,1.0,2.3540094873584407e-05,2.8168857371225633e-05,0.002069601494705262,-8.97337560705471e-05,8.138784985022818e-05,0.0001461222144625623
extended,9.724598331439536e-06,-7.473256253123086e-06,0.0,-2.958327029200927e-05,-5.754836000883967e-06,-0.005172703553106389,-1.9887917518974942e-05,-2.4101716702314336e-05,-1.7671438163710095e-05,-0.0016517262437064067,1.0597457674215623e-06,-1.1930227723805292e-05,-1.3432881066234962e-05,-8.071097143459929e-06,-9.75666588521373e-07,-6.2913883707573275e-06,2.686425076355607e-05,-1.6574578334905872e-05,1.1435790564946314e-05,-9.061989889862986e-07,8.076232212511032e-06,4.283871609145332e-06,-1.3780197175217453e-05,-1.6337997591847985e-05,-0.000971101596110026,1.4398773083587337e-05,-2.8576504196282795e-06,-8.921308811545097e-06,2.474822915209827e-06,2.4172972601102027e-05,2.68114184366574e-05,-3.95822073569158e-05,1.1952568362835569e-05,2.3540094873584407e-05,1.0,-0.010175806321922568,0.03963917610791424,1.8191851916815486e-05,-1.6499874485798742e-05,-2.9623564237851392e-05
fdv,0.002674168573031458,-8.942746009451777e-06,0.0,-3.540032127760542e-05,-6.886427407122259e-06,0.003127234811212715,-2.3798540957941404e-05,-2.8840912657112826e-05,-2.114622833302909e-05,-8.586010815737402e-06,1.2681268929703187e-06,-1.4276105723571047e-05,-1.6074230493609664e-05,-9.658142224337596e-06,-1.167514962089909e-06,-7.528483748029662e-06,3.2146652433108e-05,-1.983368952468159e-05,1.3684445839370584e-05,-1.0843877311367524e-06,9.664287018079567e-06,5.1262226852835944e-06,-1.6489840455645774e-05,-0.0017344009360505893,0.007927762401846639,1.7230048880023404e-05,-3.41955916149128e-06,-1.0675533672512415e-05,2.9614550872451133e-06,2.8926179826199423e-05,3.2083431520493645e-05,-4.7365380618173756e-05,1.4302839272341243e-05,2.8168857371225633e-05,-0.010175806321922568,0.9999999999999999,1.788199732390259e-05,2.176897267046577e-05,-1.9744296424021802e-05,-3.5448538348072904e-05
fifa-world-cup,-3.045070847267973e-05,2.34010639565185e-05,0.0,0.004159892623468465,1.8020161594176578e-05,5.265036015235166e-05,6.22751868877855e-05,7.546988821332616e-05,5.533470828058001e-05,2.2467571819448224e-05,-3.318389954943512e-06,3.7357212508800265e-05,4.206248231083004e-05,2.5273087668372768e-05,3.0551121846899976e-06,1.9700272097302153e-05,-8.412023206071545e-05,5.1900102783894725e-05,-3.5808977685174654e-05,2.837587763665173e-06,-2.5289167149018837e-05,-1.3414119643663843e-05,4.315003587572461e-05,5.1159295709757505e-05,-1.5113000780156561e-05,-4.508698730671818e-05,8.948182421437473e-06,2.7935361909686257e-05,-7.749431754822835e-06,-7.56930123493598e-05,-8.395479779501677e-05,0.00012394406595014283,-3.7427167921143325e-05,0.002069601494705262,0.03963917610791424,1.788199732390259e-05,1.0,-5.696428381068571e-05,5.1666182054892554e-05,9.276049125980616e-05
foreign-policy,-3.706972037469357e-05,2.8487708196239218e-05,0.0,-0.0017082361573604412,2.1937169442286625e-05,6.409486761944135e-05,0.0002089440720867896,-0.0017483548662417447,6.736270733459985e-05,2.735130466972613e-05,-4.03970199361005e-06,4.5477477902415766e-05,5.120552314659217e-05,0.001333904791038977,3.7191960410832966e-06,2.3982482332310602e-05,-0.00010240528502457463,6.318152825058145e-05,-4.3592706254566906e-05,3.454388755258962e-06,-3.0786224746267725e-05,-1.632992101676069e-05,5.252947613702215e-05,6.227969336832966e-05,-1.839808467660394e-05,-5.488745897314617e-05,1.0893231614693068e-05,-0.0178343732914598,-9.433910822529987e-06,-9.21462567817235e-05,-0.00010220389063089762,0.00015088554905040946,-4.5562639388119065e-05,-8.97337560705471e-05,1.8191851916815486e-05,2.176897267046577e-05,-5.696428381068571e-05,1.0,6.289676062286587e-05,0.00011292366073864
formula1,3.36219608758324e-05,-2.583813961191946e-05,0.0,-0.00010228160818956955,-1.9896849646015413e-05,-5.8133568574576195e-05,-6.876076131216642e-05,-8.33296089346667e-05,-6.10974749094764e-05,-2.4807430059178927e-05,3.663979684937732e-06,-0.013413524720265106,-4.644302893195199e-05,-2.7905122981290795e-05,-3.373283168011614e-06,-2.1751933236398657e-05,9.288083243609701e-05,-5.730517655500233e-05,3.9538260589722245e-05,-3.133104927830961e-06,2.7922877040104205e-05,1.4811116997412957e-05,-4.76438444545899e-05,-5.6487219019282795e-05,1.668692606619591e-05,4.9782517362304784e-05,-9.88008011548811e-06,-3.08446565708773e-05,8.556487002738967e-06,8.35759700654409e-05,9.269816921780203e-05,-0.00013685207159978225,4.1324975301212485e-05,8.138784985022818e-05,-1.6499874485798742e-05,-1.9744296424021802e-05,5.1666182054892554e-05,6.289676062286587e-05,1.0,-0.00010242092103566177
france,6.0364236022835594e-05,-4.638930976348734e-05,0.0,-0.00018363447510844573,-3.572242953284262e-05,-0.00010437191534559669,-0.00012345177725612587,-0.0001496084121922352,-0.00010969325701898146,-4.4538793223348855e-05,6.578240195485861e-06,-7.405540646319063e-05,-8.338294040663223e-05,-5.01003328184698e-05,-6.05632913790006e-06,-3.905301171112743e-05,0.00016675649917849392,-0.00010288463589828692,7.098624922515774e-05,-5.6251176439829736e-06,5.01322081216587e-05,2.659160081398853e-05,-8.553886200490141e-05,-0.00010141609032697647,2.995939312627914e-05,8.937859510832927e-05,-1.7738509964316064e-05,-5.537791612345113e-05,1.5362155790588186e-05,0.00015005072433160665,0.00016642854907282642,-0.0002457016347372241,7.419408320450534e-05,0.0001461222144625623,-2.9623564237851392e-05,-3.5448538348072904e-05,9.276049125980616e-05,0.00011292366073864,-0.00010242092103566177,1.0
